id	cleaned_text	HS	TR	AG
23129	alférez se derecha estar nominador en serio que puta vergüenza	0	0	0
24124	ser te lo merecer por usar uña de guarra	1	1	1
20013	ser llorar te lo.mereces por zorra	1	1	1
23117	ser hola agüero	0	0	0
23430	que hacer para que a una mujer le brillo los ojo poner una linterna en la oreja	1	0	0
22909	ser te lo merecer mi amor tres una puta arenosa y me pena compartir planeta contigo subserie, tres inferior a una cucaracha... además no te reflejo en los demás cuello las pena tesis en la cola de	1	1	1
23253	amnistía para indocumentado en estados unidos a	0	0	0
24979	ser ser son una víctima del acoso gas y nadie me defender tu tres el responsable si me pasa algo	0	0	0
21142	amos te hoy a extrañar bocha perra pero te merecer el mejor viaje de todo a amo mil te hoy a extrañar mucho mucho serio	0	0	0
22878	pues ge árabe ser luego...	0	0	0
21572	ser ojalá no fuera así pero tristemente lo es normalmente y gracia a dios en el 90% de los caso son mujer normales.+	0	0	0
23606	maldito sudanés ser ser	1	0	1
24839	eje es que es bien puta anda enseñado su cuerpo y eso en que le ayuda a ser feminista	1	1	1
24288	callante escoria	0	0	0
21924	ser no tan fuerte como mi polla entrado en tu culo	0	0	0
24390	saber cual es la vida que beneficio a indocumentado víctima o testigo de crímenes 	0	0	0
21549	ha que hacer las cosa callada la boca la puta madre	0	0	0
23264	ser crea que más bien es así 1)decimos tontería del sistema patriarcal opresor 2)defendemos idioteces. nos cremoso más progresista liberalesca ningún hombre las a a comer en sus vida 5)mueren sola vieja y amargadas.	1	0	0
23042	que ladilla esos maldito árabes con su llamadera por fin	1	0	1
20211	ser ser callante zorra prisa	1	1	1
22843	bufete de furia vandenberghe  una abogada proisraelí, antimusulmana y tan de trampa denuncia a 602 inmigrante que saltarín la valla de cesta - público	0	0	0
21618	ser ser ser claro y loca del como también se relieve a un estado mental consejo vendo que para mi no tenso	0	0	0
20611	ser ser callante hijo de re mil puta	0	0	0
24489	los impuesto de los inmigrante indocumentado impulsar la economía	0	0	0
24550	última hora las autoridad alerta nos 6.000 subsaharianos se preparar para otro asalto a la valla... que mandón al ejército	1	0	1
24951	trabajo 12 horas,me derecha tomar el colectivo vaco y con aire la puta madre	0	0	0
20229	ser deja de provocar maldita perra	1	1	1
21266	ser ser aunque no todo amos violadores, no la culpa en absoluto si no tres como esa escoria no ha por que sentir ofendido	0	0	0
21700	a ver si te entera ser que el árabe y la cultura marroquí nos importar más o menos lo mismo que tú una mierda aprender en tus rato libre que son mucho lo que te placa pero deja a los niño en paz	1	0	1
20026	ser ser no tener ni puta ideal melodía es mi novia es sevillista...una puta mas	1	1	1
23425	además de los dólar donado por emiratos árabes a la reconstrucción de santa ola	0	0	0
20550	ser la puta madre loco más vale a este verano aprender , hoy a tratar de enseñante	0	0	0
21540	el puto sumaca de aquel guzmán insultante a pedro cairina al momento que el portugués esta dado su conferencia post partido veremos si la ser tizne el valor de suspender o dejar que siempre haya lo que quieta	1	1	1
23541	por que una mujer no pues ser guapa e inteligente porque seria un hombre	1	0	0
24189	te lo ir con toda las letra tres escoria no merecer ni el aire que respirar no crea que haya falta explicar porqué	0	0	0
20740	pablo casado proponer colgar japonesa morcilla y salchichones en la valla de mejilla para evitar que los musulmana la saltear	1	0	1
24546	ser ser zorra tu tres el dolor y se le a a poner remedio no te preocupar	1	1	1
24918	mi viejo acabo de decir negro de mierda vaya a labrar callante hijo de re mil puta	0	0	0
21578	enseñar al pueblo español a amedrentar frente a un enemigo yo enseño a mis hijo a saber defenderse, se mantero presidente del gobierno o saltador negro de la valla de mejilla	1	0	0
20343	ser te tranquila mí amiga me odio si querer que no te toda la vida te queda callada perra hijaeputa y pésame el abono andesita cual son tus cosquillas nene	1	1	1
22917	ser que puta madre hacer estas vieja hacendosa las nena seductora ridícula	1	1	1
24844	todo mi apoyo a los taxista esto hacienda una justa con mucha fuerza ese es el camino mientras los fascista casado y rivera en la valla de cesta pasado de todo con el único fin de enviar mensaje rapista y xenófobo sinvergüenza	0	0	0
20445	¡joder, que te calle perra	1	1	1
24896	ser callante ana hoy mal contigo perra	1	1	1
21336	vario me ha dicho chama pero gente sin papeleo veto de venezuela con la cédula pregunta ¿ustedes son menos o que dije de estar fomentador la ilegalidad por muy desesperado que estas no haya esa cagada....	0	0	0
23719	candidato ca desarrollar plan para joven emprendedores.como vender aguacates.como ser indocumentado y violar la ley como vendo platano.como limpio parabrisas sin incubadora real de negocio con financiamiento;esto traer pelea en semáforo de los emprendedor del aguacate	1	0	1
20350	ser ser ser tu tres puta..tienes marido seguro	1	1	0
24985	que pesadilla mi padre contandoles mi vida y enseñandoles foto mas a toda la familia callante la puta boca un poco chico	0	0	0
20471	5 moro comprado regulador de bombona de zutano cinta cuchillo y un hacha y a nadie de la rienda le salto la alarma puto buenismos...	1	0	1
24738	ser encuentro fascinante como los tío coger una prueba de su inutilidad frígida mal follada como reseco y trata de hacer pasar por un insulto hacia nosotras	0	0	0
20251	ha racimo cuando no creer que son su hermana porque son agüera ser ser	1	0	0
20694	esto segurísimo de que todo los progreso que defender a los 600 salvaje que el otro día saltarín la valla en mejilla armado con aerosoles, radiales, cal viva y receso estadía encantado de compartir edificio o vecindario con ellos	1	0	1
21302	ser callante puta si vos te tomar hasta el agua de la zanja	1	1	1
22309	ser opaca navaja comedera entonces atajar	0	0	0
23487	albera rivera visitante la valla de mejilla ahora ir casado con chaleco antibalas, y luego abarca vestido de ambos	0	0	0
24913	ser no meta a víctor baúl en tu perra las ya la modista , ahora callante	1	1	1
23699	ser tres otra escoria en la cara tan espantosa que tener en estos momento se aprecio la mierda que llevar por dentro y si tres socialista que hacer en el imperio ojalá y no te dije disfrutar nada sucio traidor	0	0	0
24100	cuando se llega a eso,traen inmigrantes,que tener mucho hijos,se soba las menos por mano de obra,recursos para pensionar y antes que se de cuenta nativo son minoría y cambiar leyes,raza,creencias y costumbres,serán extranjero en sus países	1	0	1
20766	ser jajajajaja callante zorra vieja jajaja, ya aprobar una demasiado jajajaja	1	1	1
24977	ser una puta guerra es una puta guerra tu frase mi frase del siglo	0	0	0
23432	entender la diferencia entre acoso violación y coqueteo hasta que la nación del fuego atacar	0	0	0
20431	ser atento inmigrante	0	0	0
23295	beautyful remendar que juliana carablanca no que acusado de ningún acoso ni violación ori casamosno	0	0	0
20088	este agüero azotado para mi pico de +375. viva dinamarca carado	0	0	0
20387	ser que sí que el acoso y la violación esto mal pero que no ha situaciones que no son acoso y esto mal que quien ampliar su su significado hasta que ataque cualquier cosa... que es para donde tan de	0	0	0
23639	ser delicioso culo para montante como te merecer deliciosa perra	1	1	1
21931	"amos que el pe les ha llegado en autobús desde senegal mauritania argelia los ha dejado en marruecos y al a saltar o a la patera lunes salario pie colaboración pero culpa al pe de la avalancha de inmigrante no hijo los deberes"""	0	0	0
23020	lo mejor del día escuchar como mi sobrino le hijo callante puta a mi hermana  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa 	1	1	1
24090	"la policía segura que los niño apenas tenia agua ropa y comida ""parecían refugiado de países del tercer mundo"	0	0	0
22064	que no por que tres tan puta zorra mentirosa cualquier ser chica es mas juguetona que tu puta monja a bueno suelo pasar yo no busco ser juguetona de	1	1	1
24346	[6/1 21 05] puta callante [6/1 21 05] camia callame... [6/1 21 09] puta como tas hoy turra este sus no arrugues cuando a coma la boca	0	0	0
22224	no compresa a los mantecoso no pagar impuesto se acerca de forma intimidatoria. -pueden llegar a ser muy violento -destruyen nuestros comercio vender producto de mala calidad festín indocumentado en gran parte la deportación es la única salida	1	0	1
20792	esto es provocación hijo de puta	0	0	0
22966	ser tu tres una perra comunista	1	1	1
20123	ser ... haberosa mucho hombre en contra del acoso eso sí no todo lo expresamos desde el prejuicio sexista. su respuesta se ganar aplauso y lipes de los bienpensantes pero en cierto pasaje no representar más que el extremo opuesto de la desastrosa columna de caballero	0	0	0
24257	ser callante dijeeeeee sos alta perra y punto	1	1	1
21499	uno de las receta que mas me gustar	0	0	0
20463	y yo sin papeleo de	0	0	0
21163	por que se deseo feliz navidad es un puta semana de mierda ya esto bien de tontería	0	0	0
23960	que tan hijo de puta tener que ser que tan enfermo tener que estar para hacer daño a un animal te merecer la peor de las muerte	0	0	0
22865	pobrecillos. es que tan lastimar aunque no entierro por que ninguno de los asaltante de la valla de cesta tenia aspecto de estar desnutrido o de haber pasado calamidades. más bien parecían recién salido de un gimnasio	1	0	1
21916	última hora de el ministro del interior grande malasia ha dicho a los guardia civil de cesta que cuando salto la valla el negro de wuassap, que lo detentar y lo traslado inmediatamente a su domicilio en madriz	1	1	1
24892	ser ser ser ser callante ya subnormal que si te quitar de herética te romería una polla	0	0	0
22446	ser ser no esas hijo de puta nuño segün tu tres representante de la educación puto viejo chismoso chupete mi verga.....	0	0	0
21095	como no lo caso a palo un abuelo o abuela se lo derecha el hijo de puta . ser espera que le haya pregunta al hueso el peludo de machi habla del lavado de machi forro	0	0	0
24833	ser ser gracia compañero ha que dejar claro quien manda	0	0	0
23181	perdón si son egoísta y perdón si te alejor pero así me enseñar a ser y no connosco otra puta manera de ser	0	0	0
20014	padre indocumentado realizar una huelga de hambre para pedir ser liberado	0	0	0
21481	ser pues bloca a quien te de la gana comepollas de florentino gordo a no es la puta realidad callante ya botijo	0	0	0
20825	ser toda la puta vida las teta fuero y sarán tendencia y si buscar excusa para enseñarlas, mejor que como tanta tontería	1	0	0
24835	ser como si tu rubiera hecho eso callante la puta boca	0	0	0
22620	ser de hecho dios vomitar a los tibio y tu tres tibia hipócrita puta a escondidas doble moral ya estas vomitada	1	1	1
22261	así se dije victoria en sirio árabe	0	0	0
24218	a checked in a taquera los agüero no	0	0	0
24313	te fresca agüera a	0	0	0
23598	escorpiongolden  makotog77 fer gay callante puta	1	1	1
22281	ser ser comedera perro a que hablar de otro equipo payaso	0	0	0
23992	ser actualidad o acoso y provocación como vulgar pandillero a que familia vals a acosar mañana carrocero de mierda	0	0	0
23324	ser te lo mereces... por puta	1	1	1
24765	tizne lo que te merecer comida rata tres un analfabeto y una lacra para la raza humana ser a tu puta casa con la cara de lagarto que vienesa perdedor	0	0	0
24562	el enojo de una mujer es como la luz de checo engine'... no tener ni puta idea que esto pasado y es mejor esperar a que se ataque solo...	1	0	0
21752	ser unmnmnn imagen a tú tres así a más puta	1	1	1
21482	ser ser ser llamar puta a una mujer es algo más que desafortunado pero allá vosotros...	0	0	0
23601	en vez de ayudar a que podador tener hijo y mantenerlos dignamente españa pues y debe duplicar su población inmigrante	0	0	0
23465	ser navaja callante perra jamás hacia eso	1	1	1
24617	te perista los goles de la igualdad entre árabes y cruzado de hoy desde las 22 30 huso revivir desde otro ángulo el gran duelo de la fecha 17 del entre  camello  bandera territorios palestinos  ser a ser de en un nuevo capítulo de a	0	0	0
21789	ser inmigrante en la era trampa la experiencia de una docente argentina vía ser	0	0	0
21531	ser tú tres perra	1	1	1
22222	puta que bueno que me enseñar a tocar la flauta en la primaria me ha servidor un chingo en mi vida nadie nunca en su perra vida	0	0	0
22220	todo mis compañero mandado foto de las ensalada y comida saludable que esto cenado y yo mando de las empanada árabes que clave a ni para eso siervo jajajajajajsjsjaj	0	0	0
20209	el asesinato se hacer en nombre del antifascismo. imbeciles como tú ser hacer que esta escoria crecal	0	0	0
20764	la nueva generación de indocumentado	0	0	0
22116	jajajaja la portada de decor con florero amos y carrillo como jeque árabes	0	0	0
22164	amos la puta madre florencia te lo re merecido sede la tener adentro pedido puto aire igual si esto feliz caliente	0	0	0
